time,Open,High,Low,Close,Volume
2025-03-24 18:23:00,392.78,392.86,392.77,392.83,11
2025-03-24 18:24:00,392.87,392.94,392.77,392.89,32
2025-03-24 18:25:00,392.91,392.93,392.59,392.59,34
2025-03-24 18:26:00,392.61,392.79,392.41,392.62,51
2025-03-24 18:27:00,392.59,392.84,392.41,392.76,36
2025-03-24 18:28:00,392.8,392.87,392.62,392.62,18
2025-03-24 18:29:00,392.64,392.64,392.4,392.43,19
2025-03-24 18:30:00,392.47,392.48,392.3,392.45,39
2025-03-24 18:31:00,392.52,392.65,392.27,392.29,30
2025-03-24 18:32:00,392.26,392.47,392.11,392.27,33
2025-03-24 18:33:00,392.27,392.37,392.09,392.14,28
2025-03-24 18:34:00,392.18,392.39,392.16,392.32,29
2025-03-24 18:35:00,392.34,392.58,392.34,392.58,37
2025-03-24 18:36:00,392.57,392.61,392.45,392.57,21
2025-03-24 18:37:00,392.57,392.57,392.35,392.37,17
2025-03-24 18:38:00,392.35,392.62,392.35,392.61,16
2025-03-24 18:39:00,392.57,392.59,392.45,392.45,19
2025-03-24 18:40:00,392.45,392.59,392.45,392.45,20
2025-03-24 18:41:00,392.47,392.61,392.39,392.41,34
2025-03-24 18:42:00,392.39,392.55,392.35,392.5,31
2025-03-24 18:43:00,392.5,392.62,392.48,392.57,24
2025-03-24 18:44:00,392.58,392.74,392.55,392.71,29
2025-03-24 18:45:00,392.72,392.76,392.61,392.68,20
2025-03-24 18:46:00,392.68,392.78,392.68,392.77,11
2025-03-24 18:47:00,392.72,392.79,392.7,392.77,20
2025-03-24 18:48:00,392.77,392.93,392.77,392.79,24
2025-03-24 18:49:00,392.78,392.79,392.71,392.76,21
2025-03-24 18:50:00,392.77,392.82,392.61,392.66,47
2025-03-24 18:51:00,392.65,392.65,392.45,392.47,30
2025-03-24 18:52:00,392.54,392.57,392.45,392.55,25
2025-03-24 18:53:00,392.59,392.6,392.37,392.37,22
2025-03-24 18:54:00,392.42,392.42,392.35,392.36,12
2025-03-24 18:55:00,392.37,392.4,392.36,392.39,8
2025-03-24 18:56:00,392.39,392.39,392.15,392.37,26
2025-03-24 18:57:00,392.38,392.48,392.21,392.23,27
2025-03-24 18:58:00,392.25,392.29,392.21,392.27,17
2025-03-24 18:59:00,392.28,392.41,392.26,392.3,21
2025-03-24 19:00:00,392.29,392.37,392.21,392.33,23
2025-03-24 19:01:00,392.35,392.35,392.13,392.35,44
2025-03-24 19:02:00,392.37,392.37,392.07,392.15,50
2025-03-24 19:03:00,392.14,392.33,392.13,392.33,17
2025-03-24 19:04:00,392.31,392.32,392.13,392.19,51
2025-03-24 19:05:00,392.21,392.21,392.01,392.01,23
2025-03-24 19:06:00,392.03,392.06,391.86,391.97,47
2025-03-24 19:07:00,391.97,392.06,391.91,391.95,67
